,1st_Term_Funding,2nd_Term_Funding,3rd_Term_Funding,4th_Term_Funding,Start_year,Start_age,College,Age,Degree,Gender,funding_indicator,ID,Citizenship,Major_id,Major,net_cost,Program,Prep Level,Total Charges,Total Funding Amount,Y,PC1,PC2,PC3,Term 1 GPA,Term 2 GPA,Term 3 GPA,Term 4 GPA,Term 5 GPA,Term 6 GPA,Term 7 GPA,Term 8 GPA,gap_indicator,GPA_trend,Valid term,Average_GPA,academic_period,s_College,s_Citizenship,SAPC1,SAPC2,SAPC3   ,Average Precol GPA,GMAT Score,GRE Combined General Write Score,GRE Combined Quantitative Score,GRE Combined General Verbal Score
1960,6625,0,0,0,2009,24,GD Harpur,34,Doctor of Philosophy,Female,1,1960,China,C22,Economics,1064.5,Harpur Doctor of Philosophy,0,7689.5,6625,0,-0.925976282,1.644402868,0.03690142,4,0,0,0,0,0,0,0,0,0,1,4,0,GD Harpur,China,-222.9504086,65.5695,4.829596847,3.14000 ,,3.5000 ,163.0000 ,152.0000 
1961,6625,6625,0,0,2009,28,GD Harpur,38,Doctor of Philosophy,Male,1,1961,Other International Students,C37,Philosophy SPEL,2295,Harpur Doctor of Philosophy,0,15545,13250,0,3.79E-16,-5.79E-16,-1.21E-15,4,4,0,0,0,0,0,0,0,0,2,4,0.4,GD Harpur,White,-222.9500672,121.2944555,5.055630202,3.48144 ,,3.8165 ,157.3401 ,154.9181 
1962,3141,3454.2,0,0,2009,38,GD Education,48,Doctor of Education,Male,1,1962,White,E99,Educational Theory and Practic,17264.85,Education EDD,0,23860.05,6595.2,0,2.193547427,-4.141045199,0.432195986,3.3,0,0,0,0,0,0,0,0,0,1,3.3,0.4,GD Non-Harpur,White,-222.9495486,274.675,5.398916847,4.00000 ,,5.0000 ,143.0000 ,164.0000 
1963,4685,4685,4935,0,2012,31,GD Management,38,Doctor of Philosophy,Female,1,1963,White,B99,Management PHD,2375.99,Management PhD,0,16680.99,14305,0,-0.060751094,0.142474328,-0.981656621,3.22,3.23,3.35,0,0,0,0,0,0,0.06,3,3.27,1,GD Non-Harpur,White,-222.9500436,121.2944555,5.071226847,3.50500 ,640 ,3.8165 ,157.3401 ,154.9181 
1964,6625,6625,5166,5166,2009,23,GD Harpur,33,Doctor of Philosophy,Female,1,1964,Other International Students,C34,Mathematics,5064.55,Harpur Doctor of Philosophy,0,28646.55,23582,0,3.79E-16,-5.79E-16,-1.21E-15,3.77,3.9,4,4,0,0,0,0,0,0.08,4,3.92,1.4,GD Harpur,White,-222.9500672,121.2944555,5.055630202,3.48144 ,,3.8165 ,157.3401 ,154.9181 
1965,6625,6625,0,0,2009,24,GD Harpur,34,Doctor of Philosophy,Female,1,1965,India,C26,Geology,2340,Harpur Doctor of Philosophy,0,15590,13250,0,-1.66198088,3.556595333,-0.930432256,1.85,2.43,0,0,0,0,0,0,0,0.58,2,2.14,0.4,GD Harpur,White,-222.9500672,-35.609,5.055630202,3.48144 ,,3.0000 ,158.0000 ,138.0000 
1966,6625,6625,5166,5166,2009,22,GD Watson,32,Doctor of Philosophy,Male,1,1966,China,R98,Mechanical Engineering,6359.4,Mechanical Engineering PhD,0,29941.4,23582,0,-1.026534355,2.030480456,-0.841373913,3.85,3.9,3.8,3.9,0,0,0,0,0,0,4,3.86,2,GD Non-Harpur,China,-222.9500486,21.6895,5.067916847,3.50000 ,,3.5000 ,166.0000 ,148.0000 
1967,4185,4185,3141,3141,2009,22,GD Harpur,32,Doctor of Philosophy,Male,1,1967,White,C15,Chemistry,2780.67,Harpur Doctor of Philosophy,0,17432.67,14652,0,-0.403190879,0.866480191,-0.245847781,3.5,4,3.65,0,0,0,0,0,0,0.07,3,3.72,1.4,GD Harpur,White,-222.9500672,54.728,5.055630202,3.48144 ,,4.0000 ,156.0000 ,149.0000 
1968,5740,6890,6320,6320,2010,30,GD Harpur,39,Doctor of Philosophy,Male,1,1968,Asia,C29,History,7543.2,Harpur Doctor of Philosophy,0,39763.2,32220,0,-0.311066356,0.466916132,-0.396150299,3.85,3.9,3.6,3.76,3.9,0,0,0,0,0,5,3.8,2.4,GD Harpur,Asia,-222.9500672,128.3795,5.055630202,3.48144 ,,3.5000 ,160.0000 ,158.0000 
1969,8340,0,0,0,2012,31,GD Grad School,38,Doctor of Philosophy,Female,1,1969,China,H21,Materials Science and Engineer,1453.99,Graduate School PhD,0,9793.99,8340,0,-0.774870725,1.487793295,-0.641661134,3.59,0,0,0,0,0,0,0,0,0,1,3.59,0,GD Non-Harpur,China,-222.9500672,59.2595,5.055630202,3.48144 ,,3.5000 ,163.0000 ,151.0000 
1970,4185,4185,3141,3141,2009,22,GD Harpur,32,Doctor of Philosophy,Male,1,1970,White,C01,Anthropology,18987.15,Harpur Doctor of Philosophy,0,33639.15,14652,0,0.322165288,-0.735096437,0.092257922,3.57,3.47,3.56,4,4,4,0,0,0,0.12,6,3.76,4,GD Harpur,White,-222.9500672,117.4665,5.055630202,3.48144 ,,4.5000 ,156.0000 ,155.0000 
1971,6625,0,0,0,2009,22,GD Harpur,32,Doctor of Philosophy,Male,1,1971,White,C01,Anthropology,670,Harpur Doctor of Philosophy,0,7295,6625,0,1.399515004,-2.719340162,1.132396272,0,0,0,0,0,0,0,0,0,0,0,0,0,GD Harpur,White,-222.9500672,250.0865,5.055630202,3.48144 ,,4.5000 ,144.0000 ,162.0000 
1972,3141,3141,0,0,2009,22,GD Harpur,32,Doctor of Philosophy,Male,1,1972,White,C34,Mathematics,1272.3,Harpur Doctor of Philosophy,0,7554.3,6282,0,0.607047821,-1.428267252,-0.299963431,3.2,3.65,0,0,0,0,0,0,0,0.45,2,3.42,0.4,GD Harpur,White,-222.9499186,111.955,5.153976847,3.63000 ,,5.0000 ,164.0000 ,157.0000 
1973,6625,6625,0,0,2009,25,GD Harpur,35,Doctor of Philosophy,Female,1,1973,China,C13,Biological Sciences,2628.5,Harpur Doctor of Philosophy,0,15878.5,13250,0,0.104538207,-0.413337913,0.62729413,3.7,3.53,0,0,0,0,0,0,0,-0.17,2,3.61,0.4,GD Harpur,China,-222.9503486,155.398,4.869316847,3.20000 ,,4.0000 ,154.0000 ,158.0000 
1974,4185,4185,3141,3141,2009,23,GD Harpur,33,Doctor of Philosophy,Male,1,1974,White,C34,Mathematics,2346.3,Harpur Doctor of Philosophy,0,16998.3,14652,0,-0.564591233,0.973921027,-0.371723342,3.67,3.3,3.42,3.42,0,0,0,0,0,-0.06,4,3.45,1.4,GD Harpur,White,-222.9501586,52.878,4.995096847,3.39000 ,,4.0000 ,166.0000 ,151.0000 
1975,6625,6625,5166,5166,2009,27,GD Harpur,37,Doctor of Philosophy,Male,1,1975,Asia,C52,Sociology,17114.72,Harpur Doctor of Philosophy,0,52072.72,34958,0,-0.986438362,1.534501273,0.734971923,3.2,3.9,3.83,3.7,0,0,0,0,0,0.14,4,3.66,5.4,GD Harpur,Asia,-222.9507686,91.0995,4.591276847,2.78000 ,,3.5000 ,166.0000 ,155.0000 
1976,4077,4077,0,0,2016,26,GD Nursing,29,Doctor of Nursing Practice,Female,1,1976,White,D70,Family Nurse Practitioner,10805.15,Nursing DNP,0,18959.15,8154,0,-0.101737113,0.132601915,0.35189283,4,4,4,0,0,0,0,0,0,0,3,4,1.4,GD Non-Harpur,White,-222.9502486,121.2944555,4.935516847,3.30000 ,,3.8165 ,157.3401 ,154.9181 
1977,4968,6625,0,0,2009,22,GD Harpur,32,Doctor of Philosophy,Female,1,1977,Europe,C33,Comparative Literature,2251.15,Harpur Doctor of Philosophy,0,13844.15,11593,0,-0.484466435,1.363352844,0.136865836,4,3.77,0,0,0,0,0,0,0,-0.23,2,3.88,0.4,GD Harpur,White,-222.9500672,65.3895,5.055630202,3.48144 ,,3.5000 ,146.0000 ,144.0000 
1978,6890,6890,7580,5688,2010,30,GD Harpur,39,Doctor of Philosophy,Male,1,1978,Asia,C52,Sociology,11146.79,Harpur Doctor of Philosophy,0,44449.79,33303,0,-0.120396589,0.120479255,-0.246106019,3.9,3.9,3.8,0,0,0,0,0,0,-0.05,3,3.87,3.4,GD Harpur,Asia,-222.9500672,105.788,5.055630202,3.48144 ,,4.0000 ,159.0000 ,155.0000 
1979,6625,6072,0,0,2009,32,GD Management,42,Doctor of Philosophy,Male,1,1979,Asia,B99,Management PHD,2308.85,Management PhD,0,15005.85,12697,0,0.09553156,-0.024618045,-2.211439153,3.35,0,0,0,0,0,0,0,0,0,1,3.35,0.4,GD Non-Harpur,Asia,-222.9496886,121.2944555,5.306236847,3.86000 ,620 ,3.8165 ,157.3401 ,154.9181 
1980,0,6625,3141,3141,2009,27,GD Harpur,37,Doctor of Philosophy,Female,1,1980,White,C37,Philosophy SPEL,12168.3,Harpur Doctor of Philosophy,0,25075.3,12907,0,0.467940707,-1.172971665,-0.316007535,3.91,4,3.87,4,0,0,0,0,0,0.01,4,3.94,1.4,GD Harpur,White,-222.9499186,232.0595,5.153976847,3.63000 ,,3.5000 ,157.0000 ,168.0000 
1981,6625,6625,0,0,2009,36,GD Management,46,Doctor of Philosophy,Male,1,1981,Asia,B99,Management PHD,2295,Management PhD,0,15545,13250,0,-0.952489505,2.042528189,0.107325625,3.77,3.09,0,0,0,0,0,0,0,-0.68,2,3.43,0.4,GD Non-Harpur,Asia,-222.9501536,20.2395,4.998406847,3.39500 ,690 ,3.5000 ,155.0000 ,144.0000 
1982,6625,6625,0,0,2009,28,GD Harpur,38,Doctor of Philosophy,Male,1,1982,India,C43,Political Science,2295,Harpur Doctor of Philosophy,0,15545,13250,0,0.514973271,-1.31921108,0.04023721,3.7,2.33,0,0,0,0,0,0,0,-1.37,2,3.02,0.4,GD Harpur,White,-222.9500672,203.448,5.055630202,3.48144 ,,4.0000 ,158.0000 ,165.0000 
1983,6625,4968,0,0,2009,22,GD Harpur,32,Doctor of Philosophy,Male,1,1983,Unknown,C37,Philosophy SPEL,1291.15,Harpur Doctor of Philosophy,0,12884.15,11593,0,2.711898423,-5.634711098,0.739852654,3.69,3.73,0,0,0,0,0,0,0,0.04,2,3.71,0.4,GD Harpur,White,-222.9497386,294.912,5.273136847,3.81000 ,,6.0000 ,149.0000 ,170.0000 
1984,0,0,0,0,2009,24,GD Harpur,34,Doctor of Philosophy,Male,0,1984,White,C43,Political Science,19100.85,Harpur Doctor of Philosophy,0,19100.85,0,0,0.906858144,-2.154722013,0.200953333,3.8,3.9,3.67,0,0,0,0,0,0,-0.07,3,3.79,1.4,GD Harpur,White,-222.9500672,168.455,5.055630202,3.48144 ,,5.0000 ,161.0000 ,162.0000 
1985,0,0,0,0,2012,25,GD Harpur,32,Doctor of Philosophy,Female,0,1985,White,C01,Anthropology,8467.4,Harpur Doctor of Philosophy,0,8467.4,0,0,0.646020546,-1.067261313,-0.053154482,3.7,4,3.7,0,0,0,0,0,0,0,3,3.8,1.4,GD Harpur,White,-222.9497936,125.3365,5.236726847,3.75500 ,,4.5000 ,148.0000 ,152.0000 
1986,0,0,0,0,2009,45,GD Education,55,Doctor of Education,Female,0,1986,White,E99,Educational Theory and Practic,1941.26,Education EDD,0,1941.26,0,0,3.79E-16,-5.79E-16,-1.21E-15,2,0,0,0,0,0,0,0,0,0,1,2,0,GD Non-Harpur,White,-222.9500672,121.2944555,5.055630202,3.48144 ,,3.8165 ,157.3401 ,154.9181 
1987,0,0,4185,4185,2009,21,GD Harpur,31,Doctor of Philosophy,Female,1,1987,White,C43,Political Science,59414.04,Harpur Doctor of Philosophy,0,75549.04,16135,0,0.278697529,-0.409058805,-0.558159388,3.1,3.67,3.03,3.1,3.7,4,0,0,0,0.13,6,3.43,2.4,GD Harpur,White,-222.9497486,79.3165,5.266516847,3.80000 ,,4.5000 ,154.0000 ,151.0000 
1988,0,0,0,0,2012,23,GD Harpur,30,Doctor of Philosophy,Male,0,1988,Asian,C34,Mathematics,41788.7,Harpur Doctor of Philosophy,0,41788.7,0,0,-1.598609912,3.372460586,-1.117814034,3.57,2.57,3.43,2.3,0,0,0,0,0,-0.29,4,2.97,2.4,GD Harpur,White,-222.9500086,-25.709,5.094396847,3.54000 ,,3.0000 ,161.0000 ,141.0000 
1989,4968,4968,5166,0,2009,25,GD Watson,35,Doctor of Philosophy,Male,1,1989,India,R87,Industrial and Systems Enginee,4898.95,Industrial and Systems Eng PhD,0,20000.95,15102,0,-0.392126809,0.748291191,-0.314098155,3.67,3.57,3.13,0,0,0,0,0,0,-0.27,3,3.46,1,GD Non-Harpur,White,-222.9500672,108.8695,5.055630202,3.48144 ,,3.5000 ,156.0000 ,154.0000 
1990,0,0,0,0,2009,22,GD Harpur,32,Doctor of Philosophy,Female,0,1990,China,C22,Economics,25996.1,Harpur Doctor of Philosophy,0,25996.1,0,0,-0.940444332,1.808012335,-1.023818247,3.26,3.43,3.03,0,0,0,0,0,0,-0.12,3,3.24,1.8,GD Harpur,China,-222.9499686,78.841,5.120876847,3.58000 ,,3.0000 ,166.0000 ,154.0000 
1991,0,0,0,0,2009,37,GD Harpur,47,Doctor of Philosophy,Female,1,1991,Black or African American,C38,Philosophy Interpretation and,111534.36,Harpur Doctor of Philosophy,0,114621.36,3087,0,-0.061957771,0.841947867,0.896218776,3.53,3.7,3,0,0,0,0,0,0,-0.27,3,3.41,8,GD Harpur,White,-222.9500672,144.591,5.055630202,3.48144 ,,3.0000 ,137.0000 ,146.0000 
1992,6885,0,0,0,2013,37,GD Harpur,43,Doctor of Philosophy,Male,1,1992,White,C23,English,10362.2,Harpur Doctor of Philosophy,0,17247.2,6885,0,-0.916229507,0.432147246,1.167827684,0,0,0,0,0,0,0,0,0,0,0,0,0,GD Harpur,White,-210.37656,121.2944555,4.61128,2.44000 ,,4.0000 ,136.0000 ,161.0000 
1993,7580,7580,3510,3510,2011,23,GD Harpur,31,Doctor of Philosophy,Female,1,1993,White,C01,Anthropology,28350.68,Harpur Doctor of Philosophy,0,57928.68,29578,0,0.769929221,-1.668760981,-0.343898336,3.57,3.8,3.67,4,4,4,0,0,0,0.09,6,3.84,3,GD Harpur,White,-222.9498086,168.2365,5.226796847,3.74000 ,,4.5000 ,157.0000 ,161.0000 
1994,6625,6625,6890,5166,2009,41,GD Harpur,51,Doctor of Philosophy,Male,1,1994,Africa,C38,Philosophy Interpretation and,3904.45,Harpur Doctor of Philosophy,0,29210.45,25306,0,3.79E-16,-5.79E-16,-1.21E-15,3.65,3.77,3.1,0,0,0,0,0,0,-0.28,3,3.51,1.4,GD Harpur,Africa,-222.9500672,121.2944555,5.055630202,3.48144 ,,3.8165 ,157.3401 ,154.9181 
1995,0,0,0,0,2010,35.3,GD Harpur,45,Doctor of Philosophy,Male,0,1995,Africa,C60,Translation Studies,64007.17,Harpur Doctor of Philosophy,0,64007.17,0,0,-1.179287338,2.82359206,-0.275048061,3.23,3.57,0,0,0,0,0,0,0,0.34,2,3.4,8,GD Harpur,Africa,-222.9500672,12.551,5.055630202,3.48144 ,,3.0000 ,147.0000 ,138.0000 
1996,0,0,0,0,2010,27,GD Harpur,36,Doctor of Philosophy,Male,0,1996,White,C29,History,22218.95,Harpur Doctor of Philosophy,0,22218.95,0,0,1.863015744,-3.980163098,1.006123571,0,0,0,0,0,0,0,0,0,0,0,0,0.4,GD Harpur,White,-222.9500672,245.0835,5.055630202,3.48144 ,,5.5000 ,151.0000 ,166.0000 
1997,0,0,0,0,2011,30.7,GD Harpur,39,Doctor of Philosophy,Male,0,1997,Asia,C34,Mathematics,37920.14,Harpur Doctor of Philosophy,0,37920.14,0,0,-3.061875484,6.472993319,-1.551758981,3.24,3.69,3.87,3.13,3,0,0,0,0,-0.1,5,3.39,2.2,GD Harpur,Asia,-222.9501236,-46.783,5.018266847,3.42500 ,,1.0000 ,158.0000 ,135.0000 
1998,6890,6890,7580,7580,2009,23,GD Harpur,33,Doctor of Philosophy,Female,1,1998,Other International Students,C22,Economics,26796.33,Harpur Doctor of Philosophy,0,69776.33,42980,0,-0.291076431,0.468215898,-0.330586055,3.77,3.57,4,3.75,3.73,4,0,0,0,0.04,6,3.8,8.4,GD Harpur,White,-222.9500672,128.0895,5.055630202,3.48144 ,,3.5000 ,158.0000 ,157.0000 
1999,4968,4968,0,0,2009,24,GD Watson,34,Doctor of Philosophy,Male,1,1999,India,R87,Industrial and Systems Enginee,6950.1,Industrial and Systems Eng PhD,0,16886.1,9936,0,-0.779303414,1.383310485,-0.511001505,3.23,3.7,0,0,0,0,0,0,0,0.47,2,3.47,2,GD Non-Harpur,White,-222.9501486,116.411,5.001716847,3.40000 ,,3.0000 ,163.0000 ,157.0000 
2000,0,0,0,0,2010,28,GD Harpur,37,Doctor of Philosophy,Male,0,2000,Asia,C22,Economics,26594.85,Harpur Doctor of Philosophy,0,26594.85,0,0,-1.239042011,2.604195166,-0.772402265,3.26,3.1,3.33,0,0,0,0,0,0,0.03,3,3.23,1.4,GD Harpur,Asia,-222.9500672,-16.7505,5.055630202,3.48144 ,,3.5000 ,160.0000 ,142.0000 
2001,0,4968,0,0,2009,28,GD Watson,38,Doctor of Philosophy,Male,1,2001,India,R87,Industrial and Systems Enginee,7805.3,Industrial and Systems Eng PhD,0,12773.3,4968,0,0.150586918,-0.196271676,-0.520856697,3.53,3.53,0,0,0,0,0,0,0,0,2,3.53,0.4,GD Non-Harpur,White,-222.9497986,121.2944555,5.233416847,3.75000 ,,3.8165 ,157.3401 ,154.9181 
2002,0,0,0,0,2010,48.3,GD Nursing,58,Doctor of Philosophy,Female,0,2002,White,D99,Nursing,1295.05,Nursing PhD,0,1295.05,0,0,3.79E-16,-5.79E-16,-1.21E-15,3.7,0,0,0,0,0,0,0,0,0,1,3.7,-0.4,GD Non-Harpur,White,-222.9500672,121.2944555,5.055630202,3.48144 ,,3.8165 ,157.3401 ,154.9181 
2003,0,0,0,0,2010,39,GD Education,48,Doctor of Education,Female,1,2003,White,E99,Educational Theory and Practic,12803.69,Education EDD,0,30435.69,17632,0,3.79E-16,-5.79E-16,-1.21E-15,4,4,4,4,3.8,4,4,3.7,0,-0.03,8,3.94,6.4,GD Non-Harpur,White,-222.9500672,121.2944555,5.055630202,3.48144 ,,3.8165 ,157.3401 ,154.9181 
2004,4968,5166,5166,5688,2010,26.3,GD Watson,36,Doctor of Philosophy,Male,1,2004,Europe,R96,Electrical Engineering,12562,Electrical Engineering PhD,0,40628,28066,0,-0.795075753,1.701991123,-0.406563904,3.5,4,4,0,0,0,0,0,0,0.25,3,3.83,4,GD Non-Harpur,White,-222.9500672,89.721,5.055630202,3.48144 ,,3.0000 ,153.0000 ,151.0000 
2005,6890,6890,4435,4435,2010,25,GD Harpur,34,Doctor of Philosophy,Male,1,2005,White,C52,Sociology,6687.37,Harpur Doctor of Philosophy,0,40056.37,33369,0,0.947356727,-2.127674302,0.403203882,3.8,3.77,3.9,3.8,0,0,0,0,0,0.01,4,3.82,3.4,GD Harpur,White,-222.9500672,211.8265,5.055630202,3.48144 ,,4.5000 ,154.0000 ,164.0000 
2006,0,0,0,0,2012,49,GD Harpur,56,Doctor of Philosophy,Female,0,2006,White,C23,English,4630.35,Harpur Doctor of Philosophy,0,4630.35,0,0,0.382929481,-0.380037348,-1.576260755,4,4,0,0,0,0,0,0,0,0,2,4,0.4,GD Harpur,White,-219.582105,121.2944555,5.57449,3.89500 ,,4.0000 ,142.0000 ,168.0000 
2007,6890,0,0,0,2010,21,GD Harpur,30,Doctor of Philosophy,Male,1,2007,Europe,C49,Physics,1166,Harpur Doctor of Philosophy,0,8056,6890,0,-0.190544785,0.163692427,-0.418196018,3.57,0,0,0,0,0,0,0,0,0,1,3.57,0,GD Harpur,White,-222.9500672,103.358,5.055630202,3.48144 ,,4.0000 ,166.0000 ,156.0000 
2008,0,0,0,0,2010,24.3,GD Watson,34,Doctor of Philosophy,Male,0,2008,India,R92,Computer Science,2889.95,Computer Science PhD,0,2889.95,0,0,-1.157677929,2.562765881,-0.482670871,3.9,4,4,0,0,0,0,0,0,0.05,3,3.97,3,GD Non-Harpur,White,-222.9500672,76.8825,5.055630202,3.48144 ,,2.5000 ,151.0000 ,149.0000 
2009,6255,6255,0,0,2010,21,GD Watson,30,Doctor of Philosophy,Female,1,2009,India,R91,Biomedical Engineering,7719.49,Bioengineering PhD,0,20229.49,12510,0,-0.673820347,1.207718003,-0.658149034,3.61,3.79,3.85,4,4,3.43,0,0,0,0,6,3.78,3.4,GD Non-Harpur,White,-222.9500672,78.4795,5.055630202,3.48144 ,,3.5000 ,166.0000 ,154.0000 
2010,6890,6890,4435,4435,2010,28,GD Harpur,37,Doctor of Philosophy,Male,1,2010,White,C43,Political Science,60519.52,Harpur Doctor of Philosophy,0,91364.52,30845,0,0.288629798,-0.509172423,-0.135380503,3.9,3.9,3.67,3.8,3.57,3,0,0,0,-0.15,6,3.64,2.4,GD Harpur,White,-222.9499286,94.9465,5.147356847,3.62000 ,,4.5000 ,153.0000 ,152.0000 
2011,4435,3510,3510,3699,2011,22,GD Harpur,30,Doctor of Philosophy,Female,1,2011,White,C26,Geology,5761.48,Harpur Doctor of Philosophy,0,20915.48,15154,0,-0.091160898,0.469051948,-0.038534463,3.3,3.85,4,4,0,0,0,0,0,0.23,4,3.79,4,GD Harpur,White,-222.9499586,75.218,5.127496847,3.59000 ,,4.0000 ,148.0000 ,147.0000 
2012,6890,6890,4435,3330,2010,24,GD Harpur,33,Doctor of Philosophy,Female,1,2012,White,C47,Clinical Psychology,2998.65,Harpur Doctor of Philosophy,0,24543.65,21545,0,1.481084044,-2.906874538,-0.208009946,3.89,4,4,3.8,0,0,0,0,0,-0.03,4,3.92,1.8,GD Harpur,White,-222.9495986,194.965,5.365816847,3.95000 ,,5.0000 ,151.0000 ,161.0000 
2013,4186,4186,0,0,2010,23,GD Harpur,32,Doctor of Philosophy,Male,1,2013,Europe,C34,Mathematics,7921.75,Harpur Doctor of Philosophy,0,16293.75,8372,0,-1.60127727,3.369445216,-0.963278938,4,4,0,0,0,0,0,0,0,0,2,4,0.4,GD Harpur,White,-222.9500672,-22.699,5.055630202,3.48144 ,,3.0000 ,160.0000 ,141.0000 
2014,6890,6890,3700,3700,2010,22,GD Harpur,31,Doctor of Philosophy,Female,1,2014,White,C29,History,12168.04,Harpur Doctor of Philosophy,0,33348.04,21180,0,1.294247273,-2.164385352,0.362705824,3.57,3.5,3.44,3.4,0,0,0,0,0,-0.06,4,3.48,1.4,GD Harpur,White,-222.9496786,192.7165,5.312856847,3.87000 ,,4.5000 ,142.0000 ,155.0000 
2015,4185,4185,3330,3330,2010,22,GD Harpur,31,Doctor of Philosophy,Male,1,2015,Unknown,C45,Behavioral Neuroscience,4366.62,Harpur Doctor of Philosophy,0,26416.62,22050,0,-0.176215173,0.129156014,0.745900236,3.06,3.47,2.85,3.3,3.7,3.3,0,0,0,0.07,6,3.28,2.4,GD Harpur,White,-222.9504886,79.8965,4.776636847,3.06000 ,,4.5000 ,157.0000 ,152.0000 
2016,0,9175,10095,8410,2013,24,GD Harpur,30,Doctor of Philosophy,Male,1,2016,Asia,C29,History,15635.24,Harpur Doctor of Philosophy,0,43315.24,27680,0,-1.853204903,0.131162586,2.757579595,3.9,4,4,4,0,0,0,0,0,0.03,4,3.98,1.4,GD Harpur,Asia,-204.17636,121.2944555,3.99468,2.64000 ,,3.0000 ,149.0000 ,140.0000 
2017,6890,0,0,0,2010,22,GD Harpur,31,Doctor of Philosophy,Male,1,2017,White,C34,Mathematics,632,Harpur Doctor of Philosophy,0,7522,6890,0,0.379320607,-0.519346461,-0.626183538,3.1,0,0,0,0,0,0,0,0,0,1,3.1,0,GD Harpur,White,-222.9496586,82.0365,5.326096847,3.89000 ,,4.5000 ,152.0000 ,150.0000 
2018,5688,5688,6255,6255,2011,22,GD Harpur,30,Doctor of Philosophy,Female,1,2018,Europe,C60,Translation Studies,18750.42,Harpur Doctor of Philosophy,0,57247.42,38497,0,3.79E-16,-5.79E-16,-1.21E-15,3.97,3.87,0,0,0,0,0,0,0,-0.1,2,3.92,5.4,GD Harpur,White,-222.9500672,121.2944555,5.055630202,3.48144 ,,3.8165 ,157.3401 ,154.9181 
2019,411,411,432,432,2010,24,GD Harpur,33,Doctor of Philosophy,Female,1,2019,White,C29,History,2833.36,Harpur Doctor of Philosophy,0,4519.36,1686,0,0.652144284,-0.927717905,0.246787614,4,3.67,3.8,3.82,4,4,0,0,0,0.03,6,3.88,6.4,GD Harpur,White,-222.9498186,162.108,5.220176847,3.73000 ,,4.0000 ,144.0000 ,153.0000 
2020,6890,6890,7580,7580,2010,23,GD Harpur,32,Doctor of Philosophy,Female,1,2020,China,C29,History,8285.13,Harpur Doctor of Philosophy,0,51820.13,43535,0,-0.983994862,1.854021158,-0.520775495,4,3.8,3.75,3.9,3.88,3.7,0,0,0,-0.03,6,3.84,2.4,GD Harpur,China,-222.9501886,40.6195,4.975236847,3.36000 ,,3.5000 ,166.0000 ,150.0000 
2021,6890,6890,3330,3330,2010,22,GD Harpur,31,Doctor of Philosophy,Male,1,2021,White,C37,Philosophy SPEL,3342.84,Harpur Doctor of Philosophy,0,23782.84,20440,0,1.280169599,-2.21065569,-0.159758777,4,4,4,4,0,0,0,0,0,0,4,4,1.4,GD Harpur,White,-222.9495586,99.0835,5.392296847,3.99000 ,,5.5000 ,147.0000 ,149.0000 
2022,5185,5185,4077,453,2014,22,GD Harpur,27,Doctor of Philosophy,Male,1,2022,White,C15,Chemistry,3541.68,Harpur Doctor of Philosophy,0,19800.68,16259,0,1.155821012,0.442114072,-2.519695469,3.85,3.03,3.7,0,0,0,0,0,0,-0.08,3,3.53,3,GD Harpur,White,-229.75598,121.2944555,6.11874,3.02000 ,,5.5000 ,163.0000 ,162.0000 
2023,0,0,0,0,2010,22,GD Harpur,31,Doctor of Philosophy,Male,0,2023,White,C01,Anthropology,33906.85,Harpur Doctor of Philosophy,0,33906.85,0,0,0.930121201,-1.68691582,0.69911929,3,3.33,3.54,3.38,4,0,0,0,1,0.21,5,3.45,3,GD Harpur,White,-222.9499886,222.198,5.107636847,3.56000 ,,4.0000 ,144.0000 ,160.0000 
2024,6890,6890,5688,5688,2010,22,GD Harpur,31,Doctor of Philosophy,Male,1,2024,China,C15,Chemistry,5210.6,Harpur Doctor of Philosophy,0,30366.6,25156,0,-0.708391817,1.401146149,-0.871601323,3.85,3.93,3,4,0,0,0,0,0,-0.05,4,3.7,1.4,GD Harpur,China,-222.9499486,59.2595,5.134116847,3.60000 ,,3.5000 ,163.0000 ,151.0000 
2025,0,0,0,0,2012,32,GD Nursing,39,Doctor of Nursing Practice,Female,0,2025,White,D70,Family Nurse Practitioner,2963.05,Nursing DNP,0,2963.05,0,0,-0.135380318,0.176451728,0.468259434,3.32,3.86,3.93,4,4,0,0,0,0,0.15,5,3.82,2,GD Non-Harpur,White,-222.9503086,121.2944555,4.895796847,3.24000 ,,3.8165 ,157.3401 ,154.9181 
2026,6890,6890,0,0,2010,21,GD Harpur,30,Doctor of Philosophy,Male,1,2026,White,C46,Cognitive Psychology,3717,Harpur Doctor of Philosophy,0,17497,13780,0,0.664609768,-1.125336237,-0.106848864,3.26,1.33,0,0,0,0,0,0,0,-1.93,2,2.3,0.4,GD Harpur,White,-222.9497786,128.6365,5.246656847,3.77000 ,,4.5000 ,149.0000 ,153.0000 
2027,0,0,0,0,2012,23,GD Harpur,30,Doctor of Philosophy,Female,0,2027,White,C01,Anthropology,68926.7,Harpur Doctor of Philosophy,0,68926.7,0,0,1.23537386,-2.210051712,0.318132912,3.33,3.57,3.63,4,4,4,3.3,0,0,0.04,7,3.69,6,GD Harpur,White,-222.9497486,199.8965,5.266516847,3.80000 ,,4.5000 ,144.0000 ,158.0000 
